matchId,makeTime,tier,blue_kill,red_kill,blue_gold,red_gold,blue_tower,blue_inhibitor,red_tower,red_inhibitor,blue_monster,red_monster,blue_firstBlood,blue_firstTower,blue_firstInhibitor,blue_firstBaron,blue_firstDragon,blue_firstRiftHerald,gameDuration,blue_win
4623401070,2020-09-04 22:48,BRONZE,25,18,43207,36013,0,0,-8,-2,"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",['EARTH_DRAGON'],False,True,True,False,True,True,1283,1
4619424368,2020-09-03 03:56,BRONZE,4,19,21840,30452,-3,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD']",False,False,False,False,False,False,927,0
4579359855,2020-08-15 21:33,BRONZE,9,28,31787,40950,-6,-1,-1,0,['FIRE_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",False,False,False,False,True,False,1240,0
4627129458,2020-09-06 14:57,BRONZE,27,4,32172,19297,0,0,-3,0,"['WATER_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",[],True,True,False,False,True,True,959,1
4615847538,2020-09-01 17:26,BRONZE,18,8,35381,23725,0,0,-8,-1,['WATER_DRAGON'],"['AIR_DRAGON', 'RIFTHERALD']",False,True,True,False,False,False,1058,1
4627725425,2020-09-06 17:43,BRONZE,6,17,26073,34391,-4,0,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",False,False,False,False,False,False,1120,0
4622363249,2020-09-04 15:48,BRONZE,32,38,50807,58598,-8,-1,-1,0,"['WATER_DRAGON', 'RIFTHERALD']","['RIFTHERALD', 'AIR_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']",True,False,False,False,True,False,1788,0
4614989428,2020-09-01 10:51,BRONZE,28,20,58711,51779,-4,0,-8,-1,"['AIR_DRAGON', 'RIFTHERALD', 'RIFTHERALD', 'WATER_DRAGON', 'BARON_NASHOR', 'WATER_DRAGON']",['EARTH_DRAGON'],False,True,True,True,True,True,1829,1
4580916852,2020-08-16 15:27,BRONZE,27,33,46121,55111,-7,-1,-3,0,"['WATER_DRAGON', 'FIRE_DRAGON']","['RIFTHERALD', 'RIFTHERALD', 'AIR_DRAGON', 'BARON_NASHOR']",False,False,False,False,True,False,1676,0
4626237039,2020-09-06 00:36,BRONZE,24,43,45584,55888,-6,-1,0,0,"['EARTH_DRAGON', 'RIFTHERALD']","['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']",True,False,False,False,False,False,1730,0
4626176113,2020-09-05 23:51,BRONZE,57,38,75359,69538,-3,0,-11,-4,"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON', 'EARTH_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']",['FIRE_DRAGON'],False,False,True,True,False,True,2271,1
4621436539,2020-09-03 23:51,BRONZE,25,16,44303,34933,-1,0,-5,0,"['FIRE_DRAGON', 'RIFTHERALD', 'RIFTHERALD', 'EARTH_DRAGON']",['AIR_DRAGON'],True,False,False,False,True,True,1286,1
4600313980,2020-08-25 16:48,BRONZE,35,22,73111,68245,-5,0,-8,-1,"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'AIR_DRAGON', 'BARON_NASHOR']","['RIFTHERALD', 'EARTH_DRAGON', 'AIR_DRAGON']",True,False,True,True,True,False,2314,1
4623244418,2020-09-04 21:45,BRONZE,38,38,70314,70867,-9,-3,-5,0,"['EARTH_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON', 'EARTH_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']","['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",True,True,False,True,False,False,2328,0
4607826562,2020-08-29 01:43,BRONZE,1,1,5219,4929,0,0,0,0,[],[],False,False,False,False,False,False,194,1
4620869764,2020-09-03 21:47,BRONZE,26,31,65838,80407,-11,-5,-2,0,"['EARTH_DRAGON', 'AIR_DRAGON', 'AIR_DRAGON']","['RIFTHERALD', 'FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'BARON_NASHOR', 'AIR_DRAGON', 'BARON_NASHOR', 'BARON_NASHOR']",False,False,False,False,False,False,2408,0
4628765315,2020-09-07 00:03,BRONZE,17,35,48146,59900,-10,-3,-2,0,"['RIFTHERALD', 'RIFTHERALD']","['EARTH_DRAGON', 'FIRE_DRAGON', 'AIR_DRAGON', 'AIR_DRAGON', 'ELDER_DRAGON']",False,True,False,False,False,True,1748,0
4612658818,2020-08-31 03:36,BRONZE,20,11,40050,34157,-3,0,-6,0,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],False,False,False,False,True,True,1207,1
4601889927,2020-08-26 11:43,BRONZE,28,28,56578,63267,-9,-2,-2,0,['AIR_DRAGON'],"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'WATER_DRAGON', 'WATER_DRAGON']",False,False,False,False,False,False,2171,0
4618813575,2020-09-02 21:25,BRONZE,5,16,23019,30686,-3,0,0,0,[],['WATER_DRAGON'],True,False,False,False,False,False,999,0
4619455113,2020-09-03 04:18,BRONZE,42,26,66064,53343,0,0,-9,-1,"['EARTH_DRAGON', 'RIFTHERALD', 'RIFTHERALD', 'AIR_DRAGON', 'AIR_DRAGON', 'AIR_DRAGON']",['WATER_DRAGON'],True,True,True,False,True,True,1987,1
4610131594,2020-08-29 23:19,BRONZE,42,18,53341,40639,-1,0,-10,-2,"['FIRE_DRAGON', 'EARTH_DRAGON', 'RIFTHERALD']",['RIFTHERALD'],False,True,True,False,True,False,1459,1
4578710155,2020-08-15 18:02,BRONZE,52,27,68737,56468,-4,0,-9,-2,"['EARTH_DRAGON', 'AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'WATER_DRAGON']",['WATER_DRAGON'],True,True,True,False,True,False,2157,1
4619429514,2020-09-03 06:33,BRONZE,21,36,35818,45766,-9,-2,0,0,[],"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",False,False,False,False,False,False,1307,0
4599612551,2020-08-25 02:44,BRONZE,14,20,43914,52899,-8,-1,-3,0,"['AIR_DRAGON', 'RIFTHERALD']","['WATER_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR', 'EARTH_DRAGON']",False,False,False,False,False,True,1751,0
4623653511,2020-09-05 00:22,BRONZE,44,41,74689,68953,-4,0,-10,-2,"['RIFTHERALD', 'WATER_DRAGON', 'BARON_NASHOR', 'BARON_NASHOR']","['AIR_DRAGON', 'EARTH_DRAGON', 'WATER_DRAGON', 'WATER_DRAGON']",False,False,True,True,False,False,2288,1
4626522247,2020-09-06 03:09,BRONZE,37,44,58664,63445,-10,-2,-6,-2,['AIR_DRAGON'],"['RIFTHERALD', 'WATER_DRAGON', 'EARTH_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']",False,False,False,False,True,False,2017,0
4621908630,2020-09-04 11:43,BRONZE,14,28,46516,55041,-10,-2,-4,0,"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'RIFTHERALD']","['AIR_DRAGON', 'AIR_DRAGON', 'BARON_NASHOR']",True,True,False,False,True,True,1833,0
4626173079,2020-09-05 23:39,BRONZE,25,11,46296,34294,0,0,-7,-1,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",[],True,True,True,False,True,True,1360,1
4613129368,2020-08-31 11:19,BRONZE,33,16,56821,44211,-1,0,-9,-1,"['WATER_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",['AIR_DRAGON'],False,True,True,False,True,True,1744,1
4615864471,2020-09-01 17:04,BRONZE,8,20,24647,30559,-2,0,0,0,[],"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",True,False,False,False,False,False,935,0
4608781978,2020-08-29 15:05,BRONZE,13,29,46716,56038,-10,-2,-2,0,"['RIFTHERALD', 'RIFTHERALD', 'EARTH_DRAGON']","['FIRE_DRAGON', 'AIR_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']",False,False,False,False,False,True,1898,0
4593840796,2020-08-22 15:31,BRONZE,14,3,28570,24164,0,0,-1,0,"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON', 'RIFTHERALD']",[],True,True,False,False,True,True,1074,1
4598516384,2020-08-24 18:41,BRONZE,31,21,62044,50849,-3,0,-5,0,"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'WATER_DRAGON', 'RIFTHERALD', 'BARON_NASHOR', 'WATER_DRAGON', 'BARON_NASHOR']",[],False,False,False,True,True,True,1802,1
4611809953,2020-08-30 19:39,BRONZE,46,43,75770,68467,-6,-3,-9,-3,"['AIR_DRAGON', 'BARON_NASHOR', 'AIR_DRAGON', 'AIR_DRAGON']","['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",False,False,False,True,False,False,2443,1
4627435168,2020-09-06 15:25,BRONZE,29,14,45600,39691,-3,0,-6,-1,"['WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",['AIR_DRAGON'],True,False,True,False,True,True,1496,1
4580802723,2020-08-16 14:11,BRONZE,6,1,20590,11071,0,0,-6,-1,['RIFTHERALD'],[],True,True,True,False,False,True,618,1
4623632035,2020-09-05 00:14,BRONZE,38,30,60655,64004,-9,-2,-5,0,[],"['RIFTHERALD', 'FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'AIR_DRAGON', 'BARON_NASHOR', 'AIR_DRAGON']",True,False,False,False,False,False,2031,0
4599967397,2020-08-25 14:35,BRONZE,39,12,56743,40052,0,0,-11,-3,"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'BARON_NASHOR']","['FIRE_DRAGON', 'AIR_DRAGON']",True,True,True,True,False,True,1569,1
4600120487,2020-08-25 15:09,BRONZE,17,37,54753,68315,-11,-3,-3,0,['RIFTHERALD'],"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON', 'WATER_DRAGON', 'WATER_DRAGON', 'ELDER_DRAGON']",False,False,False,False,False,False,2041,0
4619455655,2020-09-03 04:31,BRONZE,39,22,64384,56385,-5,0,-9,-2,"['WATER_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR', 'FIRE_DRAGON', 'BARON_NASHOR']","['RIFTHERALD', 'FIRE_DRAGON']",False,False,True,True,True,False,1967,1
4625619115,2020-09-05 21:23,BRONZE,20,6,32521,25398,0,0,-2,0,['FIRE_DRAGON'],"['AIR_DRAGON', 'RIFTHERALD']",True,True,False,False,False,False,1031,1
4626715308,2020-09-06 11:00,BRONZE,15,28,41182,53060,-6,-1,-2,0,"['FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']","['WATER_DRAGON', 'RIFTHERALD']",False,False,False,False,False,False,1607,0
4627424432,2020-09-06 15:22,BRONZE,28,13,48940,40658,-4,0,-9,-1,"['RIFTHERALD', 'WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",['FIRE_DRAGON'],False,False,True,False,True,True,1525,1
4594219184,2020-08-22 19:51,BRONZE,25,18,57819,46885,-3,0,-11,-3,"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON', 'BARON_NASHOR']",['AIR_DRAGON'],True,True,True,True,True,True,1761,1
4613511350,2020-08-31 15:38,BRONZE,38,9,47485,28056,0,0,-10,-2,"['FIRE_DRAGON', 'AIR_DRAGON', 'RIFTHERALD']",[],True,True,True,False,True,True,1292,1
4619481271,2020-09-03 07:36,BRONZE,14,26,34490,40972,-2,0,-1,0,['FIRE_DRAGON'],"['WATER_DRAGON', 'EARTH_DRAGON', 'RIFTHERALD']",True,False,False,False,False,False,1317,0
4596643000,2020-08-23 18:16,BRONZE,19,32,42167,49685,-9,-2,-1,0,"['RIFTHERALD', 'EARTH_DRAGON', 'WATER_DRAGON']","['RIFTHERALD', 'FIRE_DRAGON']",True,True,False,False,True,True,1489,0
4626196663,2020-09-06 00:32,BRONZE,5,39,25133,47964,-10,-2,0,0,['RIFTHERALD'],"['EARTH_DRAGON', 'AIR_DRAGON']",False,False,False,False,False,False,1219,0
4579465402,2020-08-15 22:32,BRONZE,31,31,62594,66218,-8,-1,-4,0,"['RIFTHERALD', 'BARON_NASHOR']","['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'EARTH_DRAGON', 'EARTH_DRAGON', 'ELDER_DRAGON']",True,False,False,True,False,False,2093,0
4599585977,2020-08-25 03:21,BRONZE,3,0,5657,3699,0,0,0,0,[],[],True,False,False,False,False,False,192,1
4615966391,2020-09-01 18:34,BRONZE,7,31,33607,50684,-11,-2,0,0,[],"['EARTH_DRAGON', 'WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON', 'BARON_NASHOR']",False,False,False,False,False,False,1477,0
4619217082,2020-09-03 00:47,BRONZE,15,31,45377,50930,-5,0,-3,0,"['AIR_DRAGON', 'RIFTHERALD']","['EARTH_DRAGON', 'FIRE_DRAGON', 'FIRE_DRAGON', 'FIRE_DRAGON']",False,True,False,False,True,True,1808,0
4627152063,2020-09-06 14:21,BRONZE,27,14,46850,33463,0,0,-11,-3,"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'BARON_NASHOR']",[],True,True,True,True,True,True,1416,1
4605116610,2020-08-27 21:55,BRONZE,33,32,57859,62203,-6,0,-6,0,"['RIFTHERALD', 'AIR_DRAGON', 'AIR_DRAGON']","['WATER_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR', 'AIR_DRAGON', 'BARON_NASHOR']",True,True,False,False,False,True,1925,0
4628590275,2020-09-06 22:57,BRONZE,53,34,69555,58357,-5,0,-10,-1,"['FIRE_DRAGON', 'AIR_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'BARON_NASHOR', 'BARON_NASHOR']","['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",True,True,True,True,False,False,1923,1
4612040389,2020-08-30 20:34,BRONZE,1,3,4156,5623,0,0,0,0,[],[],False,False,False,False,False,False,194,0
4594229958,2020-08-22 19:56,BRONZE,16,24,55770,60675,-6,0,-4,0,"['AIR_DRAGON', 'RIFTHERALD', 'RIFTHERALD', 'FIRE_DRAGON']","['EARTH_DRAGON', 'FIRE_DRAGON', 'FIRE_DRAGON']",False,True,False,False,True,True,2057,0
4563536069,2020-08-09 00:12,BRONZE,23,10,39539,29842,0,0,-4,0,"['AIR_DRAGON', 'EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],True,True,False,False,True,True,1213,1
4576893642,2020-08-14 22:19,BRONZE,8,21,23461,31087,-2,0,0,0,[],"['FIRE_DRAGON', 'EARTH_DRAGON']",True,False,False,False,False,False,964,0
4578766539,2020-08-15 18:38,BRONZE,26,56,53096,69311,-9,-2,-2,0,"['RIFTHERALD', 'RIFTHERALD', 'FIRE_DRAGON']","['AIR_DRAGON', 'EARTH_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR']",False,True,False,False,False,True,1920,0
4621993674,2020-09-04 12:21,BRONZE,21,5,39423,26507,0,0,-8,-1,"['RIFTHERALD', 'WATER_DRAGON', 'RIFTHERALD']",[],True,True,True,False,True,True,1212,1
4598262989,2020-08-24 15:32,BRONZE,49,27,78068,54828,-4,0,-11,-3,"['AIR_DRAGON', 'WATER_DRAGON', 'BARON_NASHOR', 'WATER_DRAGON', 'WATER_DRAGON', 'BARON_NASHOR']","['EARTH_DRAGON', 'RIFTHERALD']",True,False,True,True,False,False,2098,1
4563859149,2020-08-09 02:05,BRONZE,35,13,51936,44838,-1,0,-5,0,"['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON', 'AIR_DRAGON']",['RIFTHERALD'],False,False,False,False,True,False,1744,1
4612072659,2020-08-30 20:46,BRONZE,27,45,56492,67254,-10,-2,-5,-1,['FIRE_DRAGON'],"['EARTH_DRAGON', 'WATER_DRAGON', 'RIFTHERALD', 'BARON_NASHOR', 'FIRE_DRAGON', 'FIRE_DRAGON']",False,True,True,False,False,False,2139,0
4627151059,2020-09-06 14:16,BRONZE,33,49,61973,76180,-9,-1,-3,0,['FIRE_DRAGON'],"['RIFTHERALD', 'EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'AIR_DRAGON', 'BARON_NASHOR', 'AIR_DRAGON']",True,True,False,False,True,False,2051,0
4625985237,2020-09-05 23:01,BRONZE,34,19,51363,40914,-1,0,-5,0,"['AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON']",['WATER_DRAGON'],True,True,False,False,False,False,1605,1
4627679448,2020-09-06 17:17,BRONZE,22,8,38036,27969,0,0,-9,-2,"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],True,True,True,False,True,True,1125,1
4628474075,2020-09-06 22:34,BRONZE,14,31,41690,57992,-9,-2,-2,0,['RIFTHERALD'],"['EARTH_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR', 'AIR_DRAGON']",False,False,False,False,False,True,1752,0
4599463135,2020-08-25 00:54,BRONZE,37,42,60604,64817,-9,-2,-6,-1,"['AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']","['FIRE_DRAGON', 'WATER_DRAGON']",True,True,True,False,True,True,2087,0
4627512034,2020-09-06 15:56,BRONZE,13,22,38810,49356,-7,-1,-1,0,"['RIFTHERALD', 'WATER_DRAGON', 'RIFTHERALD']","['AIR_DRAGON', 'EARTH_DRAGON']",True,False,False,False,True,True,1592,0
4596599017,2020-08-23 18:49,BRONZE,41,25,59493,52358,-2,0,-9,-2,"['FIRE_DRAGON', 'AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'WATER_DRAGON']",[],True,True,True,False,True,True,1819,1
4613292265,2020-08-31 13:12,BRONZE,31,17,52095,43220,-4,0,-8,-1,"['WATER_DRAGON', 'FIRE_DRAGON', 'RIFTHERALD']",['EARTH_DRAGON'],False,True,True,False,True,False,1636,1
4623551724,2020-09-04 23:32,BRONZE,29,33,65651,63465,-6,-1,-5,0,"['WATER_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON', 'BARON_NASHOR']","['FIRE_DRAGON', 'EARTH_DRAGON', 'EARTH_DRAGON', 'EARTH_DRAGON']",True,True,False,True,True,False,2221,0
4628239599,2020-09-06 21:39,BRONZE,16,22,35660,41979,-4,0,-2,0,"['EARTH_DRAGON', 'WATER_DRAGON', 'RIFTHERALD', 'RIFTHERALD']","['AIR_DRAGON', 'BARON_NASHOR']",True,True,False,False,True,True,1281,0
4626398447,2020-09-06 02:34,BRONZE,35,37,55435,55667,-8,-2,-2,0,"['WATER_DRAGON', 'BARON_NASHOR', 'AIR_DRAGON']","['RIFTHERALD', 'FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON']",True,False,False,True,True,False,1792,0
4584719603,2020-08-18 02:45,BRONZE,22,39,48224,59324,-6,-1,-3,0,"['AIR_DRAGON', 'WATER_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']","['EARTH_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']",True,True,False,False,True,True,1757,0
4588617973,2020-08-20 00:00,BRONZE,33,38,64937,60170,-4,0,-8,-1,"['RIFTHERALD', 'WATER_DRAGON', 'AIR_DRAGON']","['FIRE_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'AIR_DRAGON']",False,True,True,False,False,True,2096,1
4619350261,2020-09-03 01:11,BRONZE,13,5,29587,22122,0,0,-1,0,"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",[],False,True,False,False,True,True,974,1
4591892217,2020-08-21 18:34,BRONZE,17,32,44971,56029,-9,-3,-1,0,['RIFTHERALD'],"['EARTH_DRAGON', 'WATER_DRAGON', 'AIR_DRAGON', 'BARON_NASHOR']",True,False,False,False,False,False,1746,0
4607703290,2020-08-29 00:26,BRONZE,39,26,59016,46622,0,0,-11,-4,"['EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON', 'BARON_NASHOR']",['FIRE_DRAGON'],True,True,True,True,True,True,1840,1
4627522811,2020-09-06 16:00,BRONZE,43,42,64970,59450,-2,0,-9,-2,"['RIFTHERALD', 'RIFTHERALD', 'WATER_DRAGON', 'BARON_NASHOR']","['AIR_DRAGON', 'EARTH_DRAGON', 'WATER_DRAGON']",False,True,True,True,False,True,2025,1
4611952381,2020-08-30 19:55,BRONZE,45,24,65744,53667,-1,0,-10,-2,"['RIFTHERALD', 'AIR_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR', 'FIRE_DRAGON']",[],True,True,True,True,True,True,1858,1
4578776829,2020-08-15 18:45,BRONZE,40,37,65561,61748,-3,0,-5,0,"['AIR_DRAGON', 'FIRE_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR', 'FIRE_DRAGON']","['EARTH_DRAGON', 'RIFTHERALD']",True,False,False,True,False,False,2093,1
4620269309,2020-09-03 15:45,BRONZE,19,34,47006,58032,-10,-2,0,0,['RIFTHERALD'],"['WATER_DRAGON', 'AIR_DRAGON', 'FIRE_DRAGON']",True,False,False,False,False,False,1718,0
4625379074,2020-09-05 20:42,BRONZE,34,15,56992,43719,-2,0,-6,-1,"['WATER_DRAGON', 'FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON', 'BARON_NASHOR']","['RIFTHERALD', 'EARTH_DRAGON']",True,True,True,True,True,False,1605,1
4579342083,2020-08-15 20:55,BRONZE,33,21,53786,42899,-2,0,-9,-1,"['AIR_DRAGON', 'BARON_NASHOR', 'WATER_DRAGON']","['RIFTHERALD', 'EARTH_DRAGON']",False,True,True,True,True,False,1683,1
4607901444,2020-08-29 02:17,BRONZE,46,30,60233,49609,-1,0,-10,-2,"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'BARON_NASHOR']",['EARTH_DRAGON'],False,True,True,True,True,True,1717,1
4623096580,2020-09-04 21:08,BRONZE,30,42,60220,69332,-11,-4,-2,0,['EARTH_DRAGON'],"['WATER_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'AIR_DRAGON', 'BARON_NASHOR']",True,False,False,False,False,False,2002,0
4620475654,2020-09-03 17:33,BRONZE,33,14,48156,37800,-1,0,-8,-1,"['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",['FIRE_DRAGON'],False,True,True,False,False,True,1412,1
4626112263,2020-09-05 23:32,BRONZE,37,54,87362,98988,-11,-4,-4,0,"['AIR_DRAGON', 'RIFTHERALD', 'BARON_NASHOR']","['WATER_DRAGON', 'FIRE_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR', 'FIRE_DRAGON', 'BARON_NASHOR', 'ELDER_DRAGON', 'ELDER_DRAGON']",True,False,False,False,True,True,2959,0
4584625415,2020-08-18 00:43,BRONZE,23,18,42512,36507,-1,0,-6,-1,"['EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",['FIRE_DRAGON'],True,True,True,False,True,True,1452,1
4628813576,2020-09-06 23:56,BRONZE,43,35,74092,77973,-9,-2,-6,-1,"['RIFTHERALD', 'EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'BARON_NASHOR']","['AIR_DRAGON', 'WATER_DRAGON', 'WATER_DRAGON', 'BARON_NASHOR', 'WATER_DRAGON']",True,False,True,True,False,True,2487,0
4623567112,2020-09-04 23:54,BRONZE,35,21,47749,37435,0,0,-8,-2,"['RIFTHERALD', 'WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON', 'BARON_NASHOR']",['AIR_DRAGON'],False,True,True,True,False,True,1418,1
4619220235,2020-09-03 00:05,BRONZE,25,24,55898,64853,-10,-2,-2,0,"['RIFTHERALD', 'WATER_DRAGON']","['EARTH_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR']",False,False,False,False,False,True,2177,0
4619775759,2020-09-03 12:49,BRONZE,21,47,50702,56643,-8,-1,-2,0,[],"['WATER_DRAGON', 'EARTH_DRAGON', 'RIFTHERALD', 'AIR_DRAGON', 'AIR_DRAGON']",False,True,False,False,False,False,1773,0
4613726481,2020-08-31 18:35,BRONZE,21,25,49020,58220,-11,-3,-1,0,"['RIFTHERALD', 'FIRE_DRAGON']","['AIR_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']",True,False,False,False,False,True,1836,0
4592719121,2020-08-22 01:14,BRONZE,37,36,77312,69684,-5,-1,-11,-2,"['EARTH_DRAGON', 'WATER_DRAGON', 'RIFTHERALD', 'FIRE_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR', 'BARON_NASHOR']",['ELDER_DRAGON'],True,False,True,True,True,True,2400,1
4611939095,2020-08-30 20:27,BRONZE,3,0,5835,4143,0,0,0,0,[],[],True,False,False,False,False,False,207,1
4584781082,2020-08-18 01:27,BRONZE,30,19,53433,45878,-4,0,-7,-1,"['AIR_DRAGON', 'EARTH_DRAGON', 'BARON_NASHOR']","['RIFTHERALD', 'WATER_DRAGON', 'RIFTHERALD']",True,False,True,True,False,False,1601,1
4619343132,2020-09-03 01:34,BRONZE,38,20,49485,40688,-2,0,-7,-1,"['RIFTHERALD', 'FIRE_DRAGON']","['EARTH_DRAGON', 'AIR_DRAGON']",False,False,True,False,False,True,1415,1
4591674140,2020-08-21 17:28,BRONZE,35,47,69011,72556,-7,-2,-3,0,"['RIFTHERALD', 'BARON_NASHOR', 'EARTH_DRAGON']","['AIR_DRAGON', 'WATER_DRAGON', 'EARTH_DRAGON', 'EARTH_DRAGON']",True,True,False,True,False,True,2213,0
4613134626,2020-08-31 10:28,BRONZE,18,5,30372,21143,0,0,-2,0,"['AIR_DRAGON', 'RIFTHERALD']",[],True,True,False,False,True,True,970,1
4623748391,2020-09-05 01:37,BRONZE,9,25,33204,46075,-6,0,-1,0,"['EARTH_DRAGON', 'FIRE_DRAGON', 'AIR_DRAGON']","['RIFTHERALD', 'RIFTHERALD']",True,False,False,False,True,False,1317,0
4581100329,2020-08-16 16:32,BRONZE,20,33,46395,54424,-6,-1,-1,0,[],"['FIRE_DRAGON', 'RIFTHERALD', 'WATER_DRAGON', 'AIR_DRAGON', 'BARON_NASHOR']",False,False,False,False,False,False,1627,0
4625924401,2020-09-05 22:23,BRONZE,33,29,59752,54590,-6,0,-6,-1,"['BARON_NASHOR', 'WATER_DRAGON', 'WATER_DRAGON', 'BARON_NASHOR']","['FIRE_DRAGON', 'EARTH_DRAGON', 'RIFTHERALD', 'WATER_DRAGON']",False,False,True,True,False,False,1930,1
4616226099,2020-09-01 21:24,BRONZE,17,31,43022,49610,-5,0,-1,0,['WATER_DRAGON'],"['RIFTHERALD', 'FIRE_DRAGON', 'RIFTHERALD', 'EARTH_DRAGON']",False,False,False,False,True,False,1515,0
4612706101,2020-08-31 03:01,BRONZE,21,39,41037,55271,-9,-1,-2,0,"['EARTH_DRAGON', 'RIFTHERALD']","['RIFTHERALD', 'WATER_DRAGON', 'AIR_DRAGON', 'BARON_NASHOR']",False,True,False,False,True,False,1424,0
4567654710,2020-08-10 18:15,BRONZE,21,41,50160,63322,-8,-1,-2,0,"['AIR_DRAGON', 'RIFTHERALD']","['RIFTHERALD', 'EARTH_DRAGON', 'FIRE_DRAGON', 'FIRE_DRAGON', 'BARON_NASHOR', 'FIRE_DRAGON']",True,True,False,False,True,False,1888,0
